num_days_at_home,num_agents_perc
0,21.6
1,4.4
2,2.0
3,2.8
4,12.0
5,4.0
6,3.2
7,3.1
8,4.2
9,2.3
10,1.6
11,1.3
12,1.7
13,1.2
14,2.0
15,1.6
16,1.2
17,1.1
18,1.3
19,1.8
20,0.7
21,1.0
22,0.5
23,0.7
24,1.3
25,1.5
26,0.7
27,1.3
28,0.8
29,0.7
30,0.8
31,1.1
32,0.6
33,0.8
34,1.2
35,1.1
36,1.2
37,1.1
38,1.0
39,1.5
40,1.1
41,1.1
42,1.8
43,1.6
48,0.1
49,0.1
52,0.1
53,0.1
